Column1.group;Column1.matches.match;Column1.matches.home;Column1.matches.homeColour;Column1.matches.away;Column1.matches.awayColour;Column1.matches.score.home;Column1.matches.score.away;Column1.matches.penaltyScore.home;Column1.matches.penaltyScore.away;Column1.matches.minutes;Column1.matches.actions.team;Column1.matches.actions.eventType;Column1.matches.actions.eventTime;Column1.matches.actions.addedTime;Columna1;Columna2;Columna3
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;away;shot on target;92;0:00;01/07/2018 20:00;01/07/2018 21:47;01/07/2018 21:47
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;away;shot off target;90;2:39;01/07/2018 20:00;01/07/2018 21:47;01/07/2018 21:45
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot off target;90;1:17;01/07/2018 20:00;01/07/2018 21:46;01/07/2018 21:45
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;away;shot off target;88;0:00;01/07/2018 20:00;01/07/2018 21:43;01/07/2018 21:43
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot on target;86;0:00;01/07/2018 20:00;01/07/2018 21:41;01/07/2018 21:41
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot off target;84;0:00;01/07/2018 20:00;01/07/2018 21:39;01/07/2018 21:39
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot on target;78;0:00;01/07/2018 20:00;01/07/2018 21:33;01/07/2018 21:33
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot off target;77;0:00;01/07/2018 20:00;01/07/2018 21:32;01/07/2018 21:32
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;away;shot off target;74;0:00;01/07/2018 20:00;01/07/2018 21:29;01/07/2018 21:29
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;away;shot on target;72;0:00;01/07/2018 20:00;01/07/2018 21:27;01/07/2018 21:27
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot on target;65;0:00;01/07/2018 20:00;01/07/2018 21:20;01/07/2018 21:20
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;away;shot off target;56;0:00;01/07/2018 20:00;01/07/2018 21:11;01/07/2018 21:11
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot on target;44;0:00;01/07/2018 20:00;01/07/2018 20:44;01/07/2018 20:44
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot off target;39;0:00;01/07/2018 20:00;01/07/2018 20:39;01/07/2018 20:39
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;away;shot off target;34;0:00;01/07/2018 20:00;01/07/2018 20:34;01/07/2018 20:34
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot on target;32;0:00;01/07/2018 20:00;01/07/2018 20:32;01/07/2018 20:32
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot off target;29;0:00;01/07/2018 20:00;01/07/2018 20:29;01/07/2018 20:29
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot off target;29;0:00;01/07/2018 20:00;01/07/2018 20:29;01/07/2018 20:29
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot on target;29;0:00;01/07/2018 20:00;01/07/2018 20:29;01/07/2018 20:29
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;away;shot on target;27;0:00;01/07/2018 20:00;01/07/2018 20:27;01/07/2018 20:27
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;away;shot on target;23;0:00;01/07/2018 20:00;01/07/2018 20:23;01/07/2018 20:23
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot on target;19;0:00;01/07/2018 20:00;01/07/2018 20:19;01/07/2018 20:19
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot on target;12;0:00;01/07/2018 20:00;01/07/2018 20:12;01/07/2018 20:12
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;goal;4;0:00;01/07/2018 20:00;01/07/2018 20:04;01/07/2018 20:04
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;home;shot on target;4;0:00;01/07/2018 20:00;01/07/2018 20:04;01/07/2018 20:04
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;away;goal;1;0:00;01/07/2018 20:00;01/07/2018 20:01;01/07/2018 20:01
Round of 16;4083004;Croatia;#ff4e36;Denmark;white;1;1;3;2;129;away;shot on target;1;0:00;01/07/2018 20:00;01/07/2018 20:01;01/07/2018 20:01
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot on target;90;4:43;02/07/2018 16:00;02/07/2018 17:49;02/07/2018 17:45
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot off target;90;1:28;02/07/2018 16:00;02/07/2018 17:46;02/07/2018 17:45
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;goal;88;0:00;02/07/2018 16:00;02/07/2018 17:43;02/07/2018 17:43
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;88;0:00;02/07/2018 16:00;02/07/2018 17:43;02/07/2018 17:43
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;88;0:00;02/07/2018 16:00;02/07/2018 17:43;02/07/2018 17:43
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;75;0:00;02/07/2018 16:00;02/07/2018 17:30;02/07/2018 17:30
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot on target;70;0:00;02/07/2018 16:00;02/07/2018 17:25;02/07/2018 17:25
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot off target;68;0:00;02/07/2018 16:00;02/07/2018 17:23;02/07/2018 17:23
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;63;0:00;02/07/2018 16:00;02/07/2018 17:18;02/07/2018 17:18
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot on target;61;0:00;02/07/2018 16:00;02/07/2018 17:16;02/07/2018 17:16
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot on target;61;0:00;02/07/2018 16:00;02/07/2018 17:16;02/07/2018 17:16
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;59;0:00;02/07/2018 16:00;02/07/2018 17:14;02/07/2018 17:14
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot off target;56;0:00;02/07/2018 16:00;02/07/2018 17:11;02/07/2018 17:11
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot on target;53;0:00;02/07/2018 16:00;02/07/2018 17:08;02/07/2018 17:08
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot on target;52;0:00;02/07/2018 16:00;02/07/2018 17:07;02/07/2018 17:07
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;goal;51;0:00;02/07/2018 16:00;02/07/2018 17:06;02/07/2018 17:06
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;51;0:00;02/07/2018 16:00;02/07/2018 17:06;02/07/2018 17:06
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot off target;50;0:00;02/07/2018 16:00;02/07/2018 17:05;02/07/2018 17:05
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;48;0:00;02/07/2018 16:00;02/07/2018 17:03;02/07/2018 17:03
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;47;0:00;02/07/2018 16:00;02/07/2018 17:02;02/07/2018 17:02
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot off target;40;0:00;02/07/2018 16:00;02/07/2018 16:40;02/07/2018 16:40
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;38;0:00;02/07/2018 16:00;02/07/2018 16:38;02/07/2018 16:38
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;34;0:00;02/07/2018 16:00;02/07/2018 16:34;02/07/2018 16:34
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;33;0:00;02/07/2018 16:00;02/07/2018 16:33;02/07/2018 16:33
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot off target;30;0:00;02/07/2018 16:00;02/07/2018 16:30;02/07/2018 16:30
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot off target;27;0:00;02/07/2018 16:00;02/07/2018 16:27;02/07/2018 16:27
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;26;0:00;02/07/2018 16:00;02/07/2018 16:26;02/07/2018 16:26
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;25;0:00;02/07/2018 16:00;02/07/2018 16:25;02/07/2018 16:25
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot on target;22;0:00;02/07/2018 16:00;02/07/2018 16:22;02/07/2018 16:22
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot on target;18;0:00;02/07/2018 16:00;02/07/2018 16:18;02/07/2018 16:18
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot off target;9;0:00;02/07/2018 16:00;02/07/2018 16:09;02/07/2018 16:09
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;home;shot on target;5;0:00;02/07/2018 16:00;02/07/2018 16:05;02/07/2018 16:05
Round of 16;4083409;Brazil;#ffe500;Mexico;#1bc26c;2;0;0;0;90;away;shot on target;2;0:00;02/07/2018 16:00;02/07/2018 16:02;02/07/2018 16:02
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;goal;90;3:41;02/07/2018 20:00;02/07/2018 21:48;02/07/2018 21:45
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot on target;90;3:41;02/07/2018 20:00;02/07/2018 21:48;02/07/2018 21:45
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;shot on target;90;2:56;02/07/2018 20:00;02/07/2018 21:47;02/07/2018 21:45
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot on target;87;0:00;02/07/2018 20:00;02/07/2018 21:42;02/07/2018 21:42
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot off target;86;0:00;02/07/2018 20:00;02/07/2018 21:41;02/07/2018 21:41
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot on target;86;0:00;02/07/2018 20:00;02/07/2018 21:41;02/07/2018 21:41
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot on target;85;0:00;02/07/2018 20:00;02/07/2018 21:40;02/07/2018 21:40
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;shot on target;84;0:00;02/07/2018 20:00;02/07/2018 21:39;02/07/2018 21:39
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot off target;78;0:00;02/07/2018 20:00;02/07/2018 21:33;02/07/2018 21:33
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;shot on target;75;0:00;02/07/2018 20:00;02/07/2018 21:30;02/07/2018 21:30
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;goal;74;0:00;02/07/2018 20:00;02/07/2018 21:29;02/07/2018 21:29
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot on target;74;0:00;02/07/2018 20:00;02/07/2018 21:29;02/07/2018 21:29
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot on target;73;0:00;02/07/2018 20:00;02/07/2018 21:28;02/07/2018 21:28
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;goal;69;0:00;02/07/2018 20:00;02/07/2018 21:24;02/07/2018 21:24
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot on target;69;0:00;02/07/2018 20:00;02/07/2018 21:24;02/07/2018 21:24
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot off target;66;0:00;02/07/2018 20:00;02/07/2018 21:21;02/07/2018 21:21
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;shot off target;64;0:00;02/07/2018 20:00;02/07/2018 21:19;02/07/2018 21:19
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot off target;62;0:00;02/07/2018 20:00;02/07/2018 21:17;02/07/2018 21:17
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot off target;57;0:00;02/07/2018 20:00;02/07/2018 21:12;02/07/2018 21:12
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;goal;52;0:00;02/07/2018 20:00;02/07/2018 21:07;02/07/2018 21:07
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;shot on target;52;0:00;02/07/2018 20:00;02/07/2018 21:07;02/07/2018 21:07
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot off target;49;0:00;02/07/2018 20:00;02/07/2018 21:04;02/07/2018 21:04
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;goal;48;0:00;02/07/2018 20:00;02/07/2018 21:03;02/07/2018 21:03
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;shot on target;48;0:00;02/07/2018 20:00;02/07/2018 21:03;02/07/2018 21:03
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot on target;45;0:43;02/07/2018 20:00;02/07/2018 20:45;02/07/2018 20:45
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;shot on target;44;0:00;02/07/2018 20:00;02/07/2018 20:44;02/07/2018 20:44
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot off target;36;0:00;02/07/2018 20:00;02/07/2018 20:36;02/07/2018 20:36
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot on target;36;0:00;02/07/2018 20:00;02/07/2018 20:36;02/07/2018 20:36
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;shot on target;31;0:00;02/07/2018 20:00;02/07/2018 20:31;02/07/2018 20:31
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot off target;27;0:00;02/07/2018 20:00;02/07/2018 20:27;02/07/2018 20:27
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot on target;21;0:00;02/07/2018 20:00;02/07/2018 20:21;02/07/2018 20:21
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot off target;18;0:00;02/07/2018 20:00;02/07/2018 20:18;02/07/2018 20:18
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot on target;17;0:00;02/07/2018 20:00;02/07/2018 20:17;02/07/2018 20:17
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;home;shot off target;16;0:00;02/07/2018 20:00;02/07/2018 20:16;02/07/2018 20:16
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;shot off target;10;0:00;02/07/2018 20:00;02/07/2018 20:10;02/07/2018 20:10
Round of 16;4085369;Belgium;#ff4e36;Japan;#00b2ff;3;2;0;0;90;away;shot off target;1;0:00;02/07/2018 20:00;02/07/2018 20:01;02/07/2018 20:01
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot on target;90;6:13;18/06/2018 14:00;18/06/2018 15:51;18/06/2018 15:45
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot on target;90;0:49;18/06/2018 14:00;18/06/2018 15:45;18/06/2018 15:45
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot on target;86;0:00;18/06/2018 14:00;18/06/2018 15:41;18/06/2018 15:41
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot on target;86;0:00;18/06/2018 14:00;18/06/2018 15:41;18/06/2018 15:41
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot on target;80;0:00;18/06/2018 14:00;18/06/2018 15:35;18/06/2018 15:35
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot on target;79;0:00;18/06/2018 14:00;18/06/2018 15:34;18/06/2018 15:34
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot off target;78;0:00;18/06/2018 14:00;18/06/2018 15:33;18/06/2018 15:33
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot off target;72;0:00;18/06/2018 14:00;18/06/2018 15:27;18/06/2018 15:27
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot on target;71;0:00;18/06/2018 14:00;18/06/2018 15:26;18/06/2018 15:26
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot on target;69;0:00;18/06/2018 14:00;18/06/2018 15:24;18/06/2018 15:24
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot off target;69;0:00;18/06/2018 14:00;18/06/2018 15:24;18/06/2018 15:24
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;goal;66;0:00;18/06/2018 14:00;18/06/2018 15:21;18/06/2018 15:21
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot on target;66;0:00;18/06/2018 14:00;18/06/2018 15:21;18/06/2018 15:21
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot off target;64;0:00;18/06/2018 14:00;18/06/2018 15:19;18/06/2018 15:19
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot off target;61;0:00;18/06/2018 14:00;18/06/2018 15:16;18/06/2018 15:16
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot off target;53;0:00;18/06/2018 14:00;18/06/2018 15:08;18/06/2018 15:08
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot off target;49;0:00;18/06/2018 14:00;18/06/2018 15:04;18/06/2018 15:04
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot off target;41;0:00;18/06/2018 14:00;18/06/2018 14:41;18/06/2018 14:41
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot on target;40;0:00;18/06/2018 14:00;18/06/2018 14:40;18/06/2018 14:40
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot off target;38;0:00;18/06/2018 14:00;18/06/2018 14:38;18/06/2018 14:38
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot on target;36;0:00;18/06/2018 14:00;18/06/2018 14:36;18/06/2018 14:36
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot off target;34;0:00;18/06/2018 14:00;18/06/2018 14:34;18/06/2018 14:34
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot on target;29;0:00;18/06/2018 14:00;18/06/2018 14:29;18/06/2018 14:29
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot off target;24;0:00;18/06/2018 14:00;18/06/2018 14:24;18/06/2018 14:24
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot off target;14;0:00;18/06/2018 14:00;18/06/2018 14:14;18/06/2018 14:14
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot off target;9;0:00;18/06/2018 14:00;18/06/2018 14:09;18/06/2018 14:09
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot on target;8;0:00;18/06/2018 14:00;18/06/2018 14:08;18/06/2018 14:08
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;home;shot off target;8;0:00;18/06/2018 14:00;18/06/2018 14:08;18/06/2018 14:08
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot on target;7;0:00;18/06/2018 14:00;18/06/2018 14:07;18/06/2018 14:07
Round of 16;4083410;Sweden;#ffe500;Switzerland;#ff4e36;1;0;0;0;90;away;shot off target;1;0:00;18/06/2018 14:00;18/06/2018 14:01;18/06/2018 14:01
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shootoutGoal;130;0:00;17/06/2018 20:00;17/06/2018 22:25;17/06/2018 22:25
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shootoutSave;129;0:00;17/06/2018 20:00;17/06/2018 22:24;17/06/2018 22:24
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shootoutGoal;128;0:00;17/06/2018 20:00;17/06/2018 22:23;17/06/2018 22:23
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shootoutSave;126;0:00;17/06/2018 20:00;17/06/2018 22:21;17/06/2018 22:21
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shootoutGoal;126;0:00;17/06/2018 20:00;17/06/2018 22:21;17/06/2018 22:21
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shootoutGoal;125;0:00;17/06/2018 20:00;17/06/2018 22:20;17/06/2018 22:20
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shootoutGoal;125;0:00;17/06/2018 20:00;17/06/2018 22:20;17/06/2018 22:20
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shootoutGoal;125;0:00;17/06/2018 20:00;17/06/2018 22:20;17/06/2018 22:20
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shootoutGoal;125;0:00;17/06/2018 20:00;17/06/2018 22:20;17/06/2018 22:20
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shot off target;115;0:00;17/06/2018 20:00;17/06/2018 22:10;17/06/2018 22:10
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shot off target;112;0:00;17/06/2018 20:00;17/06/2018 22:07;17/06/2018 22:07
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shot off target;108;0:00;17/06/2018 20:00;17/06/2018 22:03;17/06/2018 22:03
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shot on target;106;0:00;17/06/2018 20:00;17/06/2018 22:01;17/06/2018 22:01
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shot off target;104;0:00;17/06/2018 20:00;17/06/2018 21:59;17/06/2018 21:59
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shot off target;102;0:00;17/06/2018 20:00;17/06/2018 21:57;17/06/2018 21:57
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shot off target;101;0:00;17/06/2018 20:00;17/06/2018 21:56;17/06/2018 21:56
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;goal;90;2:32;17/06/2018 20:00;17/06/2018 21:47;17/06/2018 21:45
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shot on target;90;2:32;17/06/2018 20:00;17/06/2018 21:47;17/06/2018 21:45
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shot on target;90;2:00;17/06/2018 20:00;17/06/2018 21:47;17/06/2018 21:45
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shot on target;87;0:00;17/06/2018 20:00;17/06/2018 21:42;17/06/2018 21:42
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shot off target;86;0:00;17/06/2018 20:00;17/06/2018 21:41;17/06/2018 21:41
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shot off target;84;0:00;17/06/2018 20:00;17/06/2018 21:39;17/06/2018 21:39
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shot off target;81;0:00;17/06/2018 20:00;17/06/2018 21:36;17/06/2018 21:36
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shot off target;73;0:00;17/06/2018 20:00;17/06/2018 21:28;17/06/2018 21:28
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shot off target;63;0:00;17/06/2018 20:00;17/06/2018 21:18;17/06/2018 21:18
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shot on target;59;0:00;17/06/2018 20:00;17/06/2018 21:14;17/06/2018 21:14
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;goal from penalty;57;0:00;17/06/2018 20:00;17/06/2018 21:12;17/06/2018 21:12
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shot off target;45;1:53;17/06/2018 20:00;17/06/2018 20:45;17/06/2018 20:45
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shot on target;45;1:13;17/06/2018 20:00;17/06/2018 20:45;17/06/2018 20:45
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shot off target;45;0:00;17/06/2018 20:00;17/06/2018 20:45;17/06/2018 20:45
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;away;shot off target;42;0:00;17/06/2018 20:00;17/06/2018 20:42;17/06/2018 20:42
Round of 16;4085370;Colombia;#ffe500;England;white;1;1;3;4;130;home;shot off target;33;0:00;17/06/2018 20:00;17/06/2018 20:33;17/06/2018 20:33
